"estrato";"talhao";"area";"distkm";"parcela";"id";"ncovas";"nfustes";"dapmed";"htmed";"hd";"ab";"vtsc";"vtcc";"sitio";"licl4";"lscl4";"lscl3";"lscl2";"lscl1"
494631;1045;80,57;299,18;1641;34,33;1716,026651;1716,026651;10,48275923;15,73966119;18,06801344;14,12533697;85,66266623;103,2236163;28,3496499110866;10,6156402655837;13,5902647733458;16,9509753014521;20,7017565530934;24,8462474251269
494631;1045;80,57;299,18;1642;34,33;1857,51803;1857,51803;11,48653775;17,05388668;18,06801344;18,22323692;117,4213909;140,5807346;28,3496499110866;10,6156402655837;13,5902647733458;16,9509753014521;20,7017565530934;24,8462474251269
494631;1072;98,96;149,36;1695;34,66;1673,567854;1506,216243;13,56653243;13,67001475;18,33706748;21,1414384;108,9565369;134,4235364;28,439642111967;10,7573528381839;13,7393346745979;17,1008922314753;20,8451358054651;24,9749000593607
494631;1072;98,96;149,36;1696;34,66;1732,501037;1703,629469;13,94941702;18,0887099;20,55158917;25,35316891;171,2528948;205,3192753;30,0441797182136;10,7573528381839;13,7393346745979;17,1008922314753;20,8451358054651;24,9749000593607
494631;1072;98,96;149,36;1697;34,66;1760,855193;1702,16002;13,71140768;17,70582531;20,40671392;24,5149621;161,5048601;194,4846761;29,9420384656775;10,7573528381839;13,7393346745979;17,1008922314753;20,8451358054651;24,9749000593607
494631;1088;115,29;127,8;1719;34,69;1761,34156;1761,34156;10,64833094;14,02185464;15,23259781;15,18085665;80,59203245;99,39477037;25,9991239349354;10,7701944849727;13,7528257527269;17,1144444427771;20,8580836023595;24,9865069901224
494631;1089;127,52;136,75;1720;34,72;1646,972897;1624,092956;10,85529559;14,7772756;16,8676185;14,21847106;79,29850342;96,95258757;27,2976160777739;10,7830292300343;13,7663067297611;17,1279839464631;20,8710170456158;24,9980992430972
494631;1089;127,52;136,75;1721;34,72;1635,020689;1614,324225;11,93151174;16,95040436;17,86104879;17,10562784;108,7392241;130,6567799;28,0614094338619;10,7830292300343;13,7663067297611;17,1279839464631;20,8710170456158;24,9980992430972
494631;1047;151,21;193,7;1646;35,05;1662,816041;1524,242863;14,12533697;20,42741038;21,524323;22,90063788;171,2839395;202,0699304;30,6065891376237;10,9237549331849;13,9139322171344;17,2760836823596;21,0123436705822;25,1246528511111
494631;1047;151,21;193,7;1647;35,05;1661,429378;1522,980379;14,18742636;19,00970257;19,76512352;22,77645909;156,4963157;187,0960384;29,3621964188725;10,9237549331849;13,9139322171344;17,2760836823596;21,0123436705822;25,1246528511111
494631;1047;151,21;193,7;1648;35,05;1555,660096;1581,582418;13,04912082;18,33706748;20,61367856;20,38601745;139,7632242;166,7410656;29,9692342007016;10,9237549331849;13,9139322171344;17,2760836823596;21,0123436705822;25,1246528511111
494631;1047;151,21;193,7;1649;35,05;1687,258565;1602,899776;13,76314884;18,91656848;21,31735835;23,25247778;164,6300262;195,9437769;30,4629699206043;10,9237549331849;13,9139322171344;17,2760836823596;21,0123436705822;25,1246528511111
494631;1071;106,98;99,68;1694;35,05;1735,502024;1735,502024;13,83558646;17,67478061;20,77925028;25,12550781;168,4485239;201,6146081;30,0861759089985;10,9237549331849;13,9139322171344;17,2760836823596;21,0123436705822;25,1246528511111
494631;1073;90,04;92,63;1698;35,12;1659,65983;1659,65983;12,75937031;16,99179729;18,48194273;20,25149043;128,2042488;154,3438834;28,3950899608074;10,9534980073339;13,9450902929593;17,3073030345026;21,042101774854;25,1512729638802
494631;1073;90,04;92,63;1699;35,12;1628,356428;1601,223363;14,44613216;19,04074727;20,61367856;25,22899013;177,5032271;211,6730898;29,9479954874562;10,9534980073339;13,9450902929593;17,3073030345026;21,042101774854;25,1512729638802
494631;1046;164,74;123,21;1643;35,32;1808,87099;1808,87099;13,47339834;20,01348109;21,1724831;24,68053382;184,1571404;216,8575542;30,2821370881125;11,038269650994;14,0338127268119;17,396126397537;21,1267043200769;25,2269024667979
494631;1046;164,74;123,21;1644;35,32;1705,37832;1733,804914;11,12434963;18,01627228;19,97208816;16,12254578;112,123096;132,4987652;29,4273911374092;11,038269650994;14,0338127268119;17,396126397537;21,1267043200769;25,2269024667979
494631;1046;164,74;123,21;1645;35,32;1582,617241;1582,617241;11,16574255;16,2260281;17,69547708;14,7772756;90,74364825;109,4222074;27,7311304526047;11,038269650994;14,0338127268119;17,396126397537;21,1267043200769;25,2269024667979
494631;1044;169,55;128,54;1639;35,41;1739,982808;1739,982808;10,65867918;15,72931296;16,82622557;14,7462309;88,53947479;106,9179352;27,0227987339767;11,0763159211356;14,0735928188781;17,4359165514401;21,1645733770743;25,2607303775389
494631;1044;169,55;128,54;1640;35,41;1825,573037;1825,573037;11,93151174;19,49606948;19,10283666;19,29945307;141,8846118;166,4513151;28,7630078020148;11,0763159211356;14,0735928188781;17,4359165514401;21,1645733770743;25,2607303775389
494631;1092;81,24;209,95;1727;35,45;1510,841903;1490,145438;12,8525044;16,97110082;18,7303003;18,83378262;120,4741194;145,3409214;28,4727079797396;11,093205229946;14,09124402694;17,4535652741747;21,181364025424;25,275724357578
494631;1076;43,55;227,58;1702;35,48;1692,681039;1624,061911;11,18643902;16,2260281;18,02662051;15,24294604;94,10682371;113,3959286;27,9308647131166;11,1058640709981;14,1044708001731;17,4667873906079;21,1939408829216;25,2869534797677
